,T-1,T-2,T-3,T-4,T-24,T-48,T-72,T-96,DAY,SEASON,TEMP,HUMIDITY,T
5321,5362.498582265545,5618.668896704983,5908.848028751035,6025.302464797928,3717.7084943819896,4326.358076364923,4240.060376928612,2529.0713071797713,0.0,0.0,85.0,73.0,5020.938163012964
5322,5020.938163012964,5362.498582265545,5618.668896704983,5908.848028751035,947.3884904699866,1047.544328417657,1024.6812577577475,907.8717512953026,0.0,0.0,82.0,86.0,4846.919018376519
5323,4846.919018376519,5020.938163012964,5362.498582265545,5618.668896704983,981.8389810325315,1038.8147923475096,1085.1904527201664,875.4477601776133,0.0,0.0,82.0,86.0,1086.22102295067
5324,1086.22102295067,4846.919018376519,5020.938163012964,5362.498582265545,981.8389810325315,927.0767306496263,964.613735751259,803.671574711959,0.0,0.0,82.0,86.0,1016.2894715950764
5325,1016.2894715950764,1086.22102295067,4846.919018376519,5020.938163012964,880.4014254872602,800.0619808289854,870.9790690940856,771.5247117234807,0.0,0.0,81.0,80.0,990.5252158324895
5326,990.5252158324895,1016.2894715950764,1086.22102295067,4846.919018376519,846.5398321992888,691.9612258269966,785.5889642809399,771.5247117234807,0.0,0.0,81.0,80.0,914.2630187752318
5327,914.2630187752318,990.5252158324895,1016.2894715950764,1086.22102295067,846.5398321992888,675.0841227580455,666.042817542536,771.5247117234807,0.0,0.0,81.0,80.0,846.5398321992888
5328,846.5398321992888,914.2630187752318,990.5252158324895,1016.2894715950764,1608.4256811786486,1912.7383478144623,1740.0875233159966,1743.8720543305346,1.0,0.0,82.0,74.0,2241.942316605848
5329,2241.942316605848,846.5398321992888,914.2630187752318,990.5252158324895,1608.4256811786486,1912.7383478144623,1740.0875233159966,1760.8028509745204,1.0,0.0,82.0,74.0,2394.910981752505
5330,2394.910981752505,2241.942316605848,846.5398321992888,914.2630187752318,1608.4256811786486,2248.9986915958843,1823.7455773215734,1845.4568341944494,1.0,0.0,82.0,74.0,2687.8137636934594
5331,2687.8137636934594,2394.910981752505,2241.942316605848,846.5398321992888,1594.4393709075298,2567.8865657773904,2498.975192347455,1879.318427482421,1.0,0.0,86.0,63.0,3064.31744196334
5332,3064.31744196334,2687.8137636934594,2394.910981752505,2241.942316605848,1829.9982807368972,2718.938716705472,2880.7469031485566,1947.0416140583638,1.0,0.0,86.0,63.0,3378.4950039736627
5333,3378.4950039736627,3064.31744196334,2687.8137636934594,2394.910981752505,2226.0316978875207,4320.739303545169,4350.218808289991,3013.6818026294677,1.0,0.0,86.0,63.0,4614.529761525003
5334,4614.529761525003,3378.4950039736627,3064.31744196334,2687.8137636934594,3083.318905347774,5298.60322797433,5042.180034116988,3561.6507166200327,1.0,0.0,91.0,57.0,5185.05344113173
5335,5185.05344113173,4614.529761525003,3378.4950039736627,3064.31744196334,3313.1360667500508,6193.579861007283,5588.358007572528,4069.132942983677,1.0,0.0,91.0,57.0,3558.431700194166
5336,3558.431700194166,5185.05344113173,4614.529761525003,3378.4950039736627,3843.2908381847706,5306.995014137003,5524.050425189111,4501.530766839209,1.0,0.0,91.0,57.0,5106.846151017573
5337,5106.846151017573,3558.431700194166,5185.05344113173,4614.529761525003,3659.9965614737944,4924.359009982923,5605.526095177151,4162.325936684921,1.0,0.0,84.0,79.0,5704.6375064878575
5338,5704.6375064878575,5106.846151017573,3558.431700194166,5185.05344113173,3640.1212784569416,4749.750968071905,5153.336126743528,4641.541093869039,1.0,0.0,84.0,79.0,6064.810543718575
5339,6064.810543718575,5704.6375064878575,5106.846151017573,3558.431700194166,6306.206464769449,4967.937408301356,5475.165023196286,4761.234464926087,1.0,0.0,84.0,79.0,5807.116024568478
5340,5807.116024568478,6064.810543718575,5704.6375064878575,5106.846151017573,6301.789735210148,4967.937408301356,5019.483240334605,5018.288125277383,1.0,0.0,83.0,80.0,5960.833801689408
5341,5960.833801689408,5807.116024568478,6064.810543718575,5704.6375064878575,6025.302464797928,4586.331974377781,4868.898743124568,4952.626079162447,1.0,0.0,83.0,80.0,5926.973940452243
