,X1,X2,X3,X4,X5,X6,X7
688,0.11726171,0.94704735,3.2633996,0.0,2.960353,2.580884,0.3259935
689,0.0,0.73960686,3.7886457,0.0,3.6743863,2.8356452,0.55426246
690,0.0,0.21936843,2.9918265,0.0,3.2023525,2.182263,0.6588145
691,0.124222636,0.95569706,3.2927136,0.0,2.976976,2.605814,0.32921645
692,0.35161442,0.6526817,1.0627464,0.0,0.8552864,0.75871325,0.1716193
693,0.0,0.3625364,2.5022063,0.0,2.5539865,1.7269036,0.5630894
694,0.0,0.26453862,3.147078,0.0,3.3496146,2.3395536,0.64564025
695,0.3040837,0.8588834,2.4462562,0.0,2.1308966,1.9862077,0.21818572
696,0.4872505,1.1604041,2.8468757,0.0,2.393363,2.3659892,0.13426471
697,0.5547495,1.2027819,2.7041383,0.0,2.1986117,2.2120955,0.12018159
698,0.0,0.29279432,2.974462,0.0,3.1324162,2.1352246,0.6417012
699,0.26532876,0.8712665,2.5148664,0.0,2.2380762,2.0537622,0.22081995
700,0.0,0.4555852,2.1619532,0.0,2.099993,1.5870411,0.41831067
701,1.1341493,1.8311324,2.8303251,0.0,1.806602,2.1252668,0.0
702,0.14672959,1.075295,3.7066784,0.0,3.3374825,2.9651551,0.32410562
703,0.32989424,0.7963886,1.8068534,0.0,1.4365274,1.2471684,0.26655042
704,0.0,0.47496912,2.2678924,0.0,2.247977,1.4953023,0.499912
705,0.58106464,1.4062022,3.6731353,0.0,3.0721407,3.1054833,0.114548415
706,0.43716323,1.0357202,2.5309424,0.0,2.1415224,2.0915618,0.15028262
707,0.0,0.20941472,1.207255,0.0,1.2196555,0.61245304,0.4892904
708,0.0,0.17792282,2.4922128,0.0,2.668942,1.7154742,0.6393903
709,0.1857492,0.3835403,0.892346,0.0,0.78836817,0.6142221,0.25973806
710,0.0,0.6079887,3.7421732,0.0,3.738655,2.787892,0.6042469
711,0.0,0.46839318,2.97129,0.0,2.9492736,2.071914,0.6026331
712,0.0,0.15340099,3.0843935,0.0,3.3506017,2.2754402,0.68844265
713,0.0,0.28924903,3.1514702,0.0,3.3362656,2.3132687,0.6513174
714,0.2503056,0.95577204,2.7807953,0.0,2.415957,2.1486833,0.27966675
715,0.0,0.61456347,3.734129,0.0,3.705089,2.8108158,0.58703476
716,0.0,0.33966097,3.0340166,0.0,3.1655838,2.2114928,0.6171693
717,0.3450204,0.5571731,0.564365,0.0,0.300555,0.13260888,0.23734245
718,0.2841527,1.0375526,2.386088,0.0,1.8889425,1.4719483,0.34694895
719,0.32829678,0.8800456,2.4790645,0.0,2.177648,2.0884333,0.19251683
720,0.82608354,1.2479346,1.7333251,0.0,1.0733565,1.2524495,0.029338032
721,0.47004315,1.0937862,2.7092533,0.0,2.3035,2.2880473,0.12225711
722,0.58065534,1.4222212,3.758213,0.0,3.1631327,3.200386,0.10552296
723,1.099525,1.8093536,2.9494214,0.0,1.9353423,2.2307231,0.0
724,0.0,0.32934603,2.3483858,0.0,2.4061441,1.6323311,0.54531807
725,0.0,0.47370097,2.3628259,0.0,2.3258753,1.7928336,0.4166948
726,0.0,0.27256212,3.392764,0.0,3.6170158,2.5326824,0.678843
727,0.36395055,0.8040128,1.7131363,0.0,1.4309713,1.3291487,0.18129961
728,0.05818814,1.0885787,3.3758457,0.0,2.9623349,2.3290133,0.4301307
729,0.9004978,1.3058339,1.9068905,0.0,1.1833751,1.4488633,0.0033551753
730,0.19067234,0.99203014,3.2040305,0.0,2.841799,2.5238543,0.3096584
731,0.0,0.0,0.70524836,0.0,0.79109067,0.3997951,0.41475812
732,1.0315042,1.6036053,2.2624645,0.0,1.3415456,1.5904993,0.002208382
733,0.5789204,1.3303417,3.2265108,0.0,2.6557698,2.6819584,0.11920014
734,0.14126834,0.62769794,1.8364156,0.0,1.6048102,1.2770877,0.33130133
735,0.0,0.27174255,2.555897,0.0,2.6740637,1.7765427,0.6030305
736,0.23820156,0.7572777,2.2031634,0.0,1.9098604,1.6908833,0.2726738
737,0.3421081,0.48084542,0.777143,0.0,0.6046336,0.57402676,0.17588362
738,0.43581793,0.9438436,2.0456114,0.0,1.7013462,1.656594,0.14589149
739,0.0050866157,0.3209146,1.254126,0.0,1.1984141,0.8348688,0.36095852
740,0.2208618,0.982182,3.0539026,0.0,2.6769047,2.3839743,0.30151004
741,0.28314638,0.902557,2.4303277,0.0,2.0731387,1.847322,0.26616654
742,0.0,0.10185084,0.90036917,0.0,0.93271524,0.43901914,0.45420682
743,0.0,0.59947145,3.5857296,0.0,3.5711036,2.6099102,0.6124171
744,0.0,0.41844216,2.0369616,0.0,1.9836333,1.4833473,0.41835463
745,0.0,0.06545457,2.7286873,0.0,3.0197296,1.9767429,0.6816684
746,0.89696634,1.4096119,1.6212759,0.0,0.83946574,0.95870996,0.054491162
747,0.0,0.52261186,2.7210898,0.0,2.6320515,1.8835388,0.53406364
748,0.1418007,0.88741505,2.9876008,0.0,2.677705,2.3345752,0.3270439
749,0.12159738,0.33392924,0.86555624,0.0,0.7788285,0.5298289,0.30337822
750,0.39839438,0.8878238,1.9816662,0.0,1.6715977,1.6081606,0.15903428
751,0.0,0.35090098,3.182673,0.0,3.3133101,2.3154664,0.6402693
752,0.33233112,0.8734064,2.2392385,0.0,1.9173887,1.7768735,0.20806417
753,0.0,0.16992518,3.1920757,0.0,3.4599366,2.3839312,0.6869844
754,0.44752103,0.8781409,1.5696748,0.0,1.1154075,0.98094875,0.22917111
755,0.07220058,0.34806442,1.170694,0.0,1.077892,0.78232884,0.33538455
756,0.038814187,0.044713665,0.41403317,0.0,0.45595056,0.2538123,0.31886747
757,0.0,0.26326165,2.7672617,0.0,2.9192739,1.9660949,0.6271309
758,0.4312459,1.0112083,2.651463,0.0,2.2374127,2.1969357,0.16775721
759,0.097656175,0.09365262,0.37048325,0.0,0.36342496,0.1941093,0.30247077
760,0.47640443,1.2001978,3.0021262,0.0,2.5262766,2.4660654,0.14943874
761,0.2924903,0.5375354,1.1741607,0.0,0.98898643,0.8985412,0.20792294
762,0.0,0.53741026,3.6528347,0.0,3.6860678,2.7299867,0.6149112
763,0.14529353,1.0011507,3.3732617,0.0,3.0345411,2.6669931,0.32045683
764,0.44833487,1.1074417,2.8721418,0.0,2.4377317,2.391834,0.15465984
765,0.6077939,1.4479162,3.7509565,0.0,3.1286745,3.18119,0.101585984
766,0.0,0.121656984,3.2414823,0.0,3.5489154,2.422775,0.7134928
767,0.08184256,0.0493499,0.33442163,0.0,0.35860384,0.20444506,0.29879546
768,0.0,0.64052284,2.8907642,0.0,2.774262,2.2239697,0.42013076
769,0.0,0.4618444,3.5571604,0.0,3.64558,2.6507707,0.63197315
770,0.39389157,1.0418345,2.8174927,0.0,2.416086,2.323576,0.18022937
771,0.07306935,0.063220724,0.37762263,0.0,0.40210038,0.23116578,0.30326134
772,0.42580503,0.5473011,0.5410708,0.0,0.29022053,0.27098235,0.16390456
773,0.0,0.5730221,2.406121,0.0,2.302064,1.8102572,0.38972032
774,0.3929923,0.7892504,1.7599858,0.0,1.4949827,1.4742812,0.1466425
775,0.0,0.6620921,3.7777362,0.0,3.7156496,2.8305085,0.58139104
776,0.5122155,1.1409305,2.7835274,0.0,2.3210866,2.3332849,0.12340078
777,0.15614566,0.7391429,2.2497616,0.0,1.9970311,1.6803436,0.311557
778,0.9728539,1.5350151,1.876578,0.0,1.0105247,1.1741366,0.03323561
779,0.107916474,0.90438116,3.302981,0.0,2.966879,2.597351,0.36179516
780,0.0,0.22389457,3.2429254,0.0,3.463601,2.4115582,0.67914253
781,0.43394092,1.1109414,2.3452938,0.0,1.8262714,1.5987641,0.23628628
782,0.5884927,1.4505547,3.8031769,0.0,3.1887763,3.2186785,0.10940796
783,0.0,0.27993843,3.111772,0.0,3.2991533,2.2655602,0.65652305
784,0.0,0.4267653,2.1645155,0.0,2.121895,1.5817727,0.4331049
785,0.25919813,0.98649716,2.8384185,0.0,2.4771588,2.212333,0.26396158
786,0.0,0.44907114,3.535451,0.0,3.6180873,2.6270788,0.63749886
787,0.20885399,0.73701465,2.2760568,0.0,2.0014741,1.7684375,0.28242126
788,0.0,0.17388281,2.8030143,0.0,3.0212631,1.97816,0.6753324
789,0.41734955,0.9442637,2.456467,0.0,2.0811281,2.0437326,0.16144717
790,0.17136958,0.66760564,2.1412716,0.0,1.9034717,1.6470243,0.29606327
791,0.10683851,0.5231831,1.1013552,0.0,0.9204828,0.5009692,0.35619134
792,0.18153,1.0173508,3.3351028,0.0,2.9740534,2.6434627,0.30848372
793,0.0,0.24865675,1.1244732,0.0,1.102736,0.6672895,0.4019954
794,0.2832164,0.83407754,2.3812134,0.0,2.1146307,1.9803039,0.21156678
795,0.0,0.2605181,1.320385,0.0,1.3141477,0.9114543,0.38627857
796,0.32611564,0.7703739,1.8093532,0.0,1.569826,1.4605249,0.17933112
797,0.077062584,0.26203373,0.8555047,0.0,0.7982647,0.535605,0.32468957
798,1.1669173,1.9530314,3.1588833,0.0,2.0674496,2.3802915,0.0
799,0.12862076,0.14967506,0.40290353,0.0,0.37962258,0.22470935,0.28432515
800,0.36035538,0.722562,1.4141229,0.0,1.1860139,1.1090739,0.16235241
801,0.18175441,0.764697,2.2368786,0.0,1.997248,1.7084781,0.27856833
802,0.0,0.37947926,2.6244829,0.0,2.6676483,1.8520863,0.55925816
803,0.6018774,1.3914655,3.486397,0.0,2.8803186,2.9288235,0.1107344
804,0.10040544,0.47860077,1.0412807,0.0,0.8705015,0.45705232,0.35619134
805,0.27460212,0.92601967,2.5464804,0.0,2.1313095,1.8710239,0.31091818
806,0.4194699,1.0628927,3.0942779,0.0,2.659385,2.6320298,0.17372665
807,0.0,0.17175767,2.7033033,0.0,2.9165099,1.9248742,0.64962167
808,0.1818186,0.9472053,2.911189,0.0,2.5753202,2.2300506,0.3095443
809,0.5327254,1.0971389,2.3778622,0.0,1.9220934,1.9403754,0.12295529
810,0.4294471,1.1165154,3.0175953,0.0,2.5807486,2.5233157,0.16735557
811,0.0,0.6325468,3.855437,0.0,3.8303134,2.9175045,0.5918262
812,0.002523303,0.3899227,1.4534348,0.0,1.3628011,0.96605253,0.37637955
813,0.08286813,0.7964964,2.792666,0.0,2.544169,2.1561327,0.3438328
814,0.15360418,0.6459772,2.1472573,0.0,1.9254022,1.6609457,0.3000246
815,0.0,0.16638568,0.9442917,0.0,0.9617143,0.61056113,0.37451017
816,0.0,0.0,0.82900214,0.0,0.9266588,0.4763395,0.44151288
817,0.31407213,0.4359797,0.90394384,0.0,0.75675446,0.7477009,0.18143117
818,0.0054174364,0.14078055,0.6724121,0.0,0.67908555,0.37971213,0.35448882
819,0.37662607,0.7142122,1.4329382,0.0,1.2050738,1.1689011,0.1504356
820,0.4110663,1.0525482,2.6146088,0.0,2.2321286,2.1449604,0.16295159
821,0.0,0.4157922,3.5378737,0.0,3.6583061,2.635641,0.6493852
822,0.40021408,0.53393275,0.40764448,0.0,0.14561252,0.064588286,0.19931185
823,0.32542488,0.9868909,2.4974763,0.0,2.0185032,1.763918,0.31235915
824,0.078137174,0.118567094,0.50250834,0.0,0.50930154,0.3222066,0.3032984
825,0.8378878,1.6996825,3.349381,0.0,2.4108708,2.4337094,0.124111
826,0.37202582,0.7450129,1.6703656,0.0,1.3935065,1.3353106,0.17424569
827,0.11207223,0.93309367,3.2137346,0.0,2.9175959,2.5350296,0.32872158
828,0.37247917,0.5319755,0.6606584,0.0,0.4623093,0.41465017,0.16937837
829,0.0,0.38224563,2.6642494,0.0,2.687654,1.8185978,0.5911995
830,0.14960074,1.0629098,3.6026216,0.0,3.2415361,2.8666472,0.31972113
831,0.61382484,0.9928956,0.9658135,0.0,0.45218742,0.39373133,0.14996536
832,0.0,0.20994517,2.4321032,0.0,2.580002,1.6779349,0.6109283
833,0.13108408,0.9930717,3.4343817,0.0,3.0970979,2.7240593,0.33037543
834,0.0,0.4959807,3.469565,0.0,3.5165257,2.578661,0.6071741
835,0.0,0.21070525,3.304039,0.0,3.559616,2.4681494,0.688588
836,0.0,0.70364094,3.7654152,0.0,3.6720815,2.826549,0.5600983
837,0.0,0.31616113,3.1396885,0.0,3.30434,2.302587,0.6388869
838,0.0,0.5109781,3.8696613,0.0,3.9715543,2.926893,0.642678
839,0.0,0.70392287,3.9684258,0.0,3.9112418,3.0126953,0.5761657
840,0.0,0.060422692,0.76933944,0.0,0.83938986,0.41910043,0.4163695
841,0.3236293,0.46307728,0.69854224,0.0,0.53837866,0.48061332,0.18623552
842,0.9707364,1.361512,1.7438194,0.0,0.96625865,1.2626249,0.0
843,0.0,0.51590586,3.852613,0.0,3.9471812,2.8962805,0.6460221
844,0.0,0.45659646,2.8812344,0.0,2.9086504,2.040298,0.5715325
845,0.0,0.46492502,3.2415476,0.0,3.2720895,2.1988034,0.69227016
846,0.0,0.86091065,3.5521832,0.0,3.3214822,2.8109465,0.40327314
847,0.0,0.32865843,3.329914,0.0,3.4950006,2.4633307,0.6572013
848,0.0,0.1570637,1.2652582,0.0,1.3170886,0.69017977,0.50104797
849,0.13994157,1.0623991,3.6362576,0.0,3.26974,2.881586,0.3302804
850,0.9479554,1.4452428,1.8273559,0.0,1.0150334,1.2136608,0.022753417
851,1.093786,1.7716273,2.7940536,0.0,1.7868567,2.0740962,0.0
852,0.017310068,0.36580083,1.3512107,0.0,1.2595415,0.88611424,0.37029684
853,0.0,0.4858602,2.8594131,0.0,2.8484979,2.022969,0.5579347
854,0.76265144,1.2462621,1.5597119,0.0,0.8642641,0.8976711,0.11717945
855,0.3705577,0.79964554,2.0754805,0.0,1.7906744,1.7639905,0.16491161
856,0.28838113,0.7882319,1.8799516,0.0,1.5332,1.2998304,0.28047436
857,0.00954175,0.53893805,1.957183,0.0,1.8222935,1.3959271,0.37117633
858,0.0009532422,0.0070148893,0.4255829,0.0,0.48651385,0.2551341,0.3379699
859,0.0,0.030273978,0.8449087,0.0,0.9342819,0.4701962,0.44269553
860,0.57803863,1.4489801,3.6048267,0.0,3.0026116,2.994213,0.11941385
861,0.05100754,0.7100601,2.5436563,0.0,2.337644,1.9341733,0.3556965
862,0.55096346,1.186977,2.8251138,0.0,2.3207467,2.3578086,0.11832112
863,0.10399988,0.5811719,1.7774909,0.0,1.5921365,1.2475387,0.33532453
864,0.0,0.2523305,1.2817667,0.0,1.2785735,0.8822366,0.3811049
865,0.0,0.0,0.5395024,0.0,0.61491203,0.30680656,0.37460068
866,0.0,0.04688332,2.2922125,0.0,2.558215,1.6270303,0.6302412
867,0.31349412,0.7444703,1.7853712,0.0,1.5356818,1.4164592,0.20109935
868,0.0,0.34773406,2.981686,0.0,3.1038594,2.1564054,0.6133737
869,0.1675049,0.92353,2.9572742,0.0,2.6503937,2.320754,0.30132434
870,0.47603568,1.0726547,2.7265182,0.0,2.3124526,2.3268445,0.12695676
871,0.34461033,0.57789207,0.8488505,0.0,0.643756,0.54635084,0.18702385
872,0.38307697,0.7390137,1.1081017,0.0,0.75007993,0.56437504,0.23817101
873,0.0,0.4835975,3.3943996,0.0,3.4335659,2.492884,0.61400944
874,0.47984034,1.0457096,2.688936,0.0,2.2489724,2.261674,0.14254239
875,0.0,0.2332147,2.0024972,0.0,2.0852613,1.3484027,0.5405092
876,0.20692012,0.31671405,0.5398094,0.0,0.4339621,0.27766427,0.26028875
877,0.07876131,0.06333123,0.36617598,0.0,0.3884204,0.22407006,0.30059344
878,0.48871452,1.2112722,3.2373676,0.0,2.7390327,2.7194881,0.14518154
879,0.10562271,1.0043896,3.569476,0.0,3.2425718,2.8432748,0.33666947
880,0.0,0.36231193,2.2029777,0.0,2.2198315,1.4768275,0.52494586
881,0.2938616,0.57296646,1.3107482,0.0,1.1487713,1.0772401,0.18515685
882,0.14690314,0.2435557,0.48802182,0.0,0.431778,0.23926477,0.28162712
883,0.570234,1.3371694,3.4290547,0.0,2.853632,2.8830266,0.11760396
884,0.11766404,0.93019426,3.2129312,0.0,2.9137034,2.540066,0.3261732
885,1.1517618,1.9244804,3.0939922,0.0,2.0289638,2.339589,0.0
886,0.0,0.4585434,3.6177998,0.0,3.716959,2.7018652,0.6404889
887,0.3484811,0.7026735,1.634281,0.0,1.3640901,1.2899427,0.19247463
888,0.7063303,1.5337092,3.123464,0.0,2.326394,2.2690997,0.15130699
889,0.51797855,0.9136795,1.2839823,0.0,0.85600406,0.7854893,0.16188753
890,0.11435729,1.0140449,3.5157645,0.0,3.1878114,2.7894547,0.33250663
891,0.0,0.10439581,0.7302959,0.0,0.7720235,0.4851321,0.35011378
892,0.10305253,0.5825988,1.8354015,0.0,1.6458085,1.3038853,0.3358128
893,0.029749662,0.00208107,0.35558265,0.0,0.40965098,0.21642093,0.32255703
894,0.52497756,1.1828041,2.7416644,0.0,2.2689738,2.2679572,0.121240735
895,0.17685512,0.70527726,2.0408163,0.0,1.7899884,1.4993739,0.3043281
896,0.060417496,0.012741368,0.31162903,0.0,0.3523292,0.19046932,0.3079257
897,0.0,0.7967932,2.4170103,0.0,2.1523604,1.4553488,0.46692872
898,0.36110514,0.66767323,1.0481999,0.0,0.8039314,0.68802273,0.1876193
899,0.5870652,1.4001904,3.600376,0.0,2.9977765,3.0332744,0.11431998
900,0.369362,0.6345686,1.0710186,0.0,0.8651772,0.81329,0.15680394
901,0.015660048,0.06346421,0.4738088,0.0,0.5105744,0.25717822,0.33517104
902,0.364167,0.5426964,0.6467417,0.0,0.43757135,0.36157578,0.18408485
903,0.0,0.093512505,2.300186,0.0,2.5270088,1.6315651,0.61441934
904,0.28528845,0.5596801,1.3026546,0.0,1.1085616,1.0090005,0.21423014
905,0.0,0.4876016,1.8191963,0.0,1.7254071,1.1097418,0.4501889
906,0.50667197,1.2738576,3.3489037,0.0,2.8492217,2.8425584,0.12555659
907,0.0,0.120625585,2.8947442,0.0,3.1615367,2.1090848,0.6828576
908,0.10341819,0.051315207,0.29384795,0.0,0.3092178,0.17928694,0.28872177
909,0.3715136,1.1076856,3.2257252,0.0,2.8251667,2.7195926,0.17820203
910,0.3184703,0.27757382,0.29539528,0.0,0.1821363,0.19817899,0.18595582
911,0.22611517,0.99774945,3.1545758,0.0,2.755046,2.4640489,0.3074319
912,0.48937285,1.096747,2.5910025,0.0,2.1943183,2.203831,0.108198255
913,0.0,0.49337277,3.5049427,0.0,3.5596704,2.5831966,0.62336504
914,0.0,0.20806274,3.3070638,0.0,3.5651708,2.4600792,0.6949568
915,0.56903225,1.3075058,3.289534,0.0,2.73102,2.7655032,0.11479181
916,0.35740343,0.94049275,2.668181,0.0,2.327885,2.2456408,0.178763
917,0.42626095,1.216028,3.3901775,0.0,2.9107978,2.8147845,0.17610276
918,1.1414047,1.8823106,2.9930172,0.0,1.9409753,2.250175,0.0
919,0.0,0.13461122,2.3443208,0.0,2.5452402,1.6552293,0.60875386
920,0.0,0.1624336,3.2659054,0.0,3.5573761,2.4554558,0.695256
921,0.5700719,1.4068357,3.6462064,0.0,3.0544844,3.0697944,0.11839947
922,0.31869525,0.74971557,1.5014755,0.0,1.1403514,0.9085876,0.2805133
923,0.5646942,1.2163222,2.8575053,0.0,2.369335,2.4234753,0.09214327
924,0.0,0.34629294,2.9341173,0.0,3.041452,2.0899417,0.6214224
925,1.0372673,1.5494726,2.0930552,0.0,1.2019519,1.4848272,0.0
926,0.0,0.46516272,3.0468636,0.0,3.1045322,2.2667418,0.54729843
927,0.7875725,1.0755941,1.2338938,0.0,0.6349898,0.8152385,0.05008833
928,0.018638402,0.4462541,1.5669409,0.0,1.4605849,1.0627416,0.3653384
929,0.0,0.23240182,3.5082622,0.0,3.7698731,2.6492786,0.70105445
930,0.019595385,0.3735014,1.3760332,0.0,1.2850745,0.91341347,0.36579537
931,0.50240976,1.0675619,2.3959455,0.0,1.9705513,1.97025,0.12539577
932,0.45014203,1.1444669,3.0827913,0.0,2.6226249,2.5780032,0.16128668
933,0.19491446,1.0439398,3.4426441,0.0,3.066783,2.7514184,0.30197266
934,0.25412655,1.0203573,3.0876064,0.0,2.701056,2.4356675,0.2751341
935,0.0,0.37937495,3.4277067,0.0,3.582888,2.544964,0.64714766
936,0.0,0.47321346,2.2351773,0.0,2.0772486,1.4667243,0.5145741
937,0.034440294,0.002507154,0.3462184,0.0,0.3992002,0.211819,0.31990725
938,0.54794806,1.129633,2.5067658,0.0,2.0529325,2.0988896,0.10233083
939,0.41411966,1.134999,3.0463972,0.0,2.6066046,2.5105355,0.17822173
940,0.4043409,0.79025435,1.6923188,0.0,1.4221947,1.4026695,0.14190176
941,0.11958456,0.97293127,3.3481538,0.0,3.0248442,2.6370013,0.3339776
942,0.6097205,1.474346,3.9106383,0.0,3.2728832,3.3299074,0.10313833
943,0.56873935,1.3210498,3.3196704,0.0,2.7660203,2.7999914,0.11018062
944,0.609301,1.4587085,3.8149543,0.0,3.183982,3.2391846,0.1038045
945,0.2971037,0.8286233,2.1223679,0.0,1.7793895,1.5786732,0.25964296
946,0.44185048,0.7763807,1.3516132,0.0,1.0679482,1.0532769,0.1326387
947,0.060882717,0.012927536,0.31101578,0.0,0.35149378,0.19008844,0.30771214
948,0.0,0.42581484,2.6306882,0.0,2.639316,1.8540435,0.5429467
949,0.5926851,1.1762283,2.054365,0.0,1.4183464,1.3204719,0.20013262
950,0.45262724,0.88247067,2.1668615,0.0,1.8417253,1.8995708,0.11920273
951,0.012367368,1.0074023,3.2093878,0.0,2.8476338,2.189286,0.4430465
952,0.32931423,0.88189226,2.3899293,0.0,2.055419,1.9220862,0.2128794
953,0.06303241,0.01378778,0.30818263,0.0,0.3476337,0.18832874,0.30672517
954,0.34201136,0.4729248,0.4779264,0.0,0.29106212,0.20587988,0.1971071
955,0.5240894,1.2288694,3.1453567,0.0,2.6653347,2.6923707,0.10716814
956,0.44244593,1.039615,2.5881348,0.0,2.2063305,2.1800442,0.1397394
957,0.46865427,1.1821369,3.313828,0.0,2.8113728,2.787863,0.16368446
958,0.0041922033,0.0,0.40660444,0.0,0.46659315,0.2414951,0.33699465
959,0.0,0.24251685,2.2892752,0.0,2.3876915,1.539558,0.5919698
960,0.12902257,0.7686534,2.5214334,0.0,2.2715902,1.9312139,0.31746313
961,0.9007436,1.3154453,1.9077054,0.0,1.1801585,1.437342,0.005174279
962,0.0,0.36829504,1.9950887,0.0,1.9728489,1.434825,0.43874493
963,0.5937746,1.2023327,2.5233278,0.0,1.9535007,1.964539,0.1379208
964,0.71516275,1.5235378,2.989396,0.0,2.1828506,2.1190495,0.15608633
965,0.0,0.07596323,0.65605575,0.0,0.7057593,0.43226463,0.34789985
966,0.24322088,0.44760856,1.1300447,0.0,0.9407014,0.82351685,0.26205385
967,0.3953319,1.0297227,2.17319,0.0,1.7036967,1.461171,0.24496207
968,0.0,0.5754076,2.9229217,0.0,2.818822,2.0631576,0.5346225
969,0.0,0.6414503,2.8159637,0.0,2.733464,1.9448177,0.50236744
970,0.5962138,1.3986747,3.5901487,0.0,2.98872,3.0394309,0.106325924
971,0.28541005,0.45448363,1.0491802,0.0,0.90412277,0.86043197,0.19725373
972,0.0,0.052255455,0.8279582,0.0,0.91580796,0.47484615,0.42477846
973,0.1529867,0.98758745,3.2184963,0.0,2.8821845,2.5144098,0.3202154
974,0.60077727,1.2201664,2.701227,0.0,2.1614287,2.2193015,0.103602946
975,1.1367896,1.9611292,3.107858,0.0,2.036667,2.298307,0.0
976,0.0,0.30424365,3.3115034,0.0,3.502593,2.4442477,0.6656987
977,0.0,0.3361245,3.44898,0.0,3.6283464,2.5556386,0.6711682
978,0.5228496,1.2178913,2.9361038,0.0,2.4579186,2.4581738,0.116514206
979,0.39341563,0.5511301,0.47737595,0.0,0.21964794,0.13039915,0.19847175
980,0.0,0.33874854,2.153419,0.0,2.1874459,1.59881,0.45522803
981,0.43279088,1.1336783,2.853477,0.0,2.416064,2.3191624,0.1675402
982,1.1476396,1.887075,2.9585629,0.0,1.8946837,2.200609,0.0
983,0.18138921,0.99924016,3.2696695,0.0,2.9170623,2.5893204,0.3052895
984,0.138684,0.07838231,0.27095056,0.0,0.26657015,0.16498104,0.2728571
985,0.0,0.043652687,0.7344632,0.0,0.7972689,0.39374903,0.41612142
986,0.1852634,1.0296988,3.3629105,0.0,2.9917245,2.6605265,0.3114954
987,0.0,0.62886643,3.8248906,0.0,3.794136,2.885264,0.59318364
988,0.10648809,0.2616692,0.63926923,0.0,0.58799535,0.34208867,0.30428636
989,0.26965898,0.99555266,2.8390908,0.0,2.4399745,2.1714797,0.2832128
990,0.026859313,0.07803735,0.50393045,0.0,0.5241412,0.2813078,0.33757696
991,0.21773058,0.99564004,3.0719666,0.0,2.7115488,2.4098415,0.2881555
992,1.0451552,1.6123443,1.9834512,0.0,1.0569408,1.2819028,0.008534849
993,0.367461,0.8438691,2.1843362,0.0,1.8600006,1.7860063,0.18382497
994,0.35682362,0.944118,2.6663513,0.0,2.310649,2.2158544,0.18957931
995,0.3144894,0.691586,1.4412264,0.0,1.208633,1.073293,0.20296943
996,0.0,0.5941433,3.9147394,0.0,3.9330845,2.9710398,0.6125643
997,0.37775162,0.90941715,2.430347,0.0,2.0764232,2.008726,0.18538308
998,0.14613289,1.0815829,3.635347,0.0,3.2651083,2.8758001,0.32794723
999,0.46990985,0.9778281,2.438641,0.0,2.0375764,2.055383,0.13665643
1000,0.0,0.45347187,3.477069,0.0,3.5661392,2.5816305,0.6263317
1001,0.0,0.029759888,0.76880515,0.0,0.86430174,0.43970782,0.41600895
1002,0.0,0.18208346,3.1440358,0.0,3.4081674,2.3298643,0.6824631
1003,0.25700653,0.76536477,1.9409975,0.0,1.6393572,1.4026619,0.274208
1004,0.5907925,1.4188108,3.671341,0.0,3.0693946,3.1105993,0.10665089
1005,0.0,0.508834,3.512488,0.0,3.5585938,2.6073365,0.6111875
1006,0.3216654,0.6769944,1.589775,0.0,1.3860071,1.3165605,0.17379285
1007,0.13606232,0.9727148,3.2677712,0.0,2.935441,2.5579493,0.32996958
1008,0.0,0.26955506,1.297492,0.0,1.2836006,0.89174885,0.37800014
1009,1.1395552,1.7671417,2.46511,0.0,1.4513699,1.7688302,0.0
1010,0.24692845,0.870649,2.2400682,0.0,1.8462708,1.5228823,0.32849166
1011,0.83067775,1.3688352,1.8775846,0.0,1.0943642,1.1675699,0.10195038
1012,0.06880122,0.01609629,0.30057958,0.0,0.33727485,0.18360628,0.3040766
1013,0.07464306,0.039941724,0.3320293,0.0,0.3611136,0.20300135,0.30193645
1014,0.0,0.37441537,2.5333607,0.0,2.5809565,1.8064966,0.53475404
1015,0.0,0.6444707,3.823483,0.0,3.7771528,2.8791218,0.5890126
1016,0.0,0.74896306,2.2208846,0.0,1.9759951,1.3240156,0.44677085
1017,0.206954,1.010661,3.1733458,0.0,2.8010402,2.483491,0.30131245
1018,0.0,0.28829464,3.4434137,0.0,3.660577,2.5796006,0.67658997
1019,0.41201016,0.67311794,1.4468316,0.0,1.1951864,1.2304461,0.13755578
1020,0.0,0.194159,3.049924,0.0,3.2948225,2.2322571,0.6742794
1021,0.0,0.30396655,1.3436357,0.0,1.3034143,0.87542105,0.39242488
1022,0.10073827,0.3094819,0.7030071,0.0,0.6154687,0.31328467,0.32621765
1023,1.1238083,1.8292965,2.8694563,0.0,1.8254468,2.1186662,0.0
1024,0.58269596,1.3021221,3.1810594,0.0,2.631966,2.6804717,0.10156572
1025,0.3678254,0.78521,1.599609,0.0,1.3272221,1.2303778,0.17668457
1026,0.0,0.56639457,3.1586423,0.0,3.115436,2.3112876,0.54492605
1027,0.2780766,0.5893743,1.4255403,0.0,1.2362771,1.1298057,0.21101466
1028,0.0,0.4978753,2.866887,0.0,2.8394759,2.0583267,0.54090095
1029,0.0,0.55709255,3.5982258,0.0,3.617109,2.6834388,0.599103
1030,0.0,0.31257817,2.5337124,0.0,2.620304,1.7684634,0.5791503
